state,county,total_population,life_expectancy,percent_fair_or_poor_health,percent_frequent_physical_distress,percent_adults_with_obesity,percent_frequent_mental_distress,percent_insufficient_sleep,per_capita_income,percent_homeowners,percent_below_poverty,percent_unemployed_CDC,percent_limited_access_to_healthy_foods,percent_severe_housing_cost_burden,percent_no_highschool_diploma,high_school_graduation_rate,percent_vaccinated,percent_fair_or_poor_health_score,percent_frequent_physical_distress_score,percent_adults_with_obesity_score,percent_frequent_mental_distress_score,percent_insufficient_sleep_score,health_score,percent_limited_access_to_healthy_foods_score,percent_severe_housing_cost_burden_score,qol_score,per_capita_income_score,percent_homeowners_score,percent_below_poverty_score,percent_unemployed_CDC_score,wealth_avg_score,high_school_graduation_rate_score,percent_no_highschool_diploma_score,education_avg_score,final_score
South Dakota,Hutchinson,7264,79.71185314,11.37125896,8.970375141,32.9,9.224177326,23.87332895,28594.0,77.74283718,13.4,5.0,2.738266892,7.595870207,13.1,90.36144578,29.0,90.11070958135005,89.28148867423732,54.746136865342166,90.78154111221477,96.4315823171678,84.27029171006242,96.18860459237362,78.23545441518286,87.21202950377824,33.734013557900624,83.3744858067162,77.73512476007676,83.27759197324414,69.53030402448442,87.0379851802044,76.49402390438249,81.76600454229344,80.69465744515463
South Dakota,Codington,27886,81.02411762,12.10196657,9.925192199,32.2,8.986379247,25.32063209,27294.0,65.95122766,10.4,2.8,9.747380151,11.96234237,8.1,88.54748603,58.0,87.88768959332853,83.65804493728575,56.29139072847683,92.57697771904463,90.31951461606792,82.14672351884073,86.43261544283752,64.04057493287075,75.23659518785414,31.462715773289535,69.99644002554204,83.49328214971209,90.63545150501673,68.89697236339009,84.59855571543841,86.45418326693229,85.52636949118535,77.95166514031757
South Dakota,Clay,14029,78.62070083,13.26136067,10.63816588,30.3,10.63138029,27.91662612,23046.0,51.10089987,27.3,6.2,10.66968791,22.08819458,5.2,88.7755102,60.0,84.36048360419935,79.45895009766372,60.485651214128055,80.15679710490474,79.35644072747596,76.76366454967436,85.1488546935326,31.12263880250518,58.13574674801889,24.040813474037318,53.14815780392529,51.0556621880998,79.26421404682273,51.87721187822128,84.90520467993545,92.23107569721114,88.5681401885733,68.83619084112195
South Dakota,Clark,3639,79.86371075,11.87296108,9.219015303,31.4,9.536663842,27.23659867,26291.0,77.5390625,15.5,3.7,14.70743446,7.826086957,10.4,92.30769231,33.0,88.5843893055933,87.81710976516939,58.05739514348785,88.42218761227707,82.22824670794688,81.0218657068949,79.52871273337871,77.48704725739753,78.50787999538812,29.710322174854984,83.14329540022756,73.70441458733205,87.62541806020064,68.5458625556538,89.65531510220546,81.87250996015936,85.76391253118241,78.45988019727982
South Dakota,Charles Mix,9277,74.94693942,17.31249571,12.5259753,42.4,12.15196745,26.49740093,21323.0,70.1653944,21.5,5.4,3.81579261,6.626303397,11.6,73.33333333,27.0,72.03578074788919,68.3406002834135,33.7748344370861,68.67597327983322,85.34993317881299,65.63542438540699,94.68879586840188,81.38740031206083,88.03809809023136,21.03047033335663,74.77757829861652,62.18809980806142,81.93979933110367,59.98398694278456,64.13842567240451,79.4820717131474,71.81024869277596,71.36693952779972
South Dakota,Campbell,1553,77.46718930478346,9.565074952,7.985524692,31.1,8.490261013,26.04624266,32814.0,88.14589666,7.6,0.9,32.19378517,7.097791798,9.5,73.33333333,33.0,95.605634085871,95.08181559850055,58.71964679911703,96.32279788035635,87.25520776430938,86.59702042563086,55.1894501921879,79.85464783370662,67.52204901294726,41.106995597176606,95.17716683610955,88.86756238003841,96.98996655518394,80.53542284212713,64.13842567240451,83.66533864541833,73.90188215891142,77.13909360990417
South Dakota,Butte,10268,78.97412922,12.85986262,10.35852117,32.0,10.19833598,25.28696884,26067.0,75.10770704,10.2,1.8,8.742557233,10.85615593,9.0,93.69369369,32.0,85.58195465238188,81.10593187270155,56.73289183222958,83.42639293100638,90.4616769988836,79.4617696574406,87.83122909380481,67.63665492940044,77.73394201160262,29.318960095045075,80.38482679600365,83.8771593090211,93.97993311036791,71.89021982760943,91.51922228348573,84.6613545816733,88.09028843257951,79.29405498230804
South Dakota,Corson,4170,65.6923766,27.24143677,18.65575783,39.4,17.09841661,32.93681639,13830.0,52.52951096,46.8,29.9,57.64454799,10.73500967,18.4,65.95744681,8.0,41.82912334593871,32.23893359408186,40.397350993377486,31.3290109619129,58.15580766407862,40.79004531187792,19.764517430470576,68.0304869512795,43.89750219087504,7.9390593332867425,54.76897339598648,13.627639155470249,0.0,19.08391797118587,54.219266823561036,65.93625498007967,60.077760901820355,40.96230659393979
South Dakota,Buffalo,2052,61.62562897,29.56587817,19.84855523,48.0,17.22548622,34.57527995,10763.0,45.92198582,39.2,14.4,71.84420925,15.71428571,22.5,88.73248582714568,37.0,34.75751272841029,25.21389250135951,21.412803532008837,30.369602751514435,51.23645543735353,32.59805339012932,0.0,51.84345525647461,25.921727628237306,2.580543713746593,47.27247568095875,28.214971209213047,51.83946488294313,32.47686387171538,84.84734511450466,57.76892430278883,71.30813470864675,40.57619489968219
South Dakota,Brown,38430,80.62308416,11.85716776,9.55228131,31.5,9.140213633,24.95109039,29463.0,65.94784973,11.0,2.2,8.233625674,11.00266193,7.8,90.28132992,52.0,88.63243706855175,85.85432262798878,57.83664459161149,91.41548857171813,91.8801164183825,83.12380185565053,88.53961125057549,67.16038142168003,77.84999633612776,35.252288769306034,69.99260763081179,82.34165067178503,92.64214046822744,70.05717188503257,86.93024464766003,87.05179282868525,86.99101873817264,79.50549720374588
South Dakota,Brookings,33435,81.8754326,10.50999065,9.326781476,28.4,9.457895175,24.23538818,26589.0,59.10372924,16.5,3.5,16.37493043,12.96742096,4.3,87.98798799,59.0,92.73093228325891,87.18241539567254,64.67991169977925,89.01691129044002,94.90257953647313,85.70255004112477,77.20772404492712,60.77318448064358,68.99045426278535,30.230973513173527,62.22768316551352,71.78502879078695,88.29431438127088,63.13449996268622,83.84613769499731,94.0239043824701,88.93502103873371,76.69063132633252
South Dakota,Bon Homme,7001,80.76924491,11.83472737,9.12384521,39.7,9.207504842,27.00143667,23359.0,74.44794953,10.8,0.9,4.280347195,5.365853659,11.0,97.18309859,33.0,88.70070710546705,88.37761887939388,39.73509933774834,90.90742265098186,83.22135314501719,78.18844022372166,94.04218204962706,85.48497186559831,89.76357695761268,24.587672094485985,79.63630589575818,82.72552783109404,96.98996655518394,70.98486809413055,96.21180552716515,80.67729083665338,88.44454818190927,81.84535836434354
South Dakota,Bennett,3445,69.07406829,20.51414208,15.25111738,41.8,14.60094287,28.62925197,15011.0,63.35025381,38.2,16.5,59.33481765,10.46119235,21.1,67.5,7.0,62.295463584521116,52.29073708325325,35.09933774834438,50.18557951052719,76.34696930412662,55.24361744615451,17.411830028597613,68.92063435460085,43.166232191599235,10.002446012998814,67.04553267214649,30.134357005758147,44.81605351170569,37.99959730065228,56.293706293706286,60.55776892430279,58.42573760900454,48.70879613685264
South Dakota,Beadle,18155,78.87607669,12.97967995,10.10483039,35.7,10.18708292,26.47695771,24532.0,66.93693694,21.4,2.9,8.061148934,6.425171867,16.6,72.9468599,53.0,85.21743631993783,82.60005665394664,48.56512141280352,83.51135642586644,85.43626640176763,77.0660474428644,88.77968173336114,82.04125489348604,85.41046831342359,26.637081557061986,71.11476605664082,62.38003838771593,90.30100334448159,62.60822233647508,63.61869271113502,69.52191235059763,66.57030253086633,72.91376015590735
South Dakota,Hyde,1440,77.46718930478346,11.58549957,9.459324736,25.4,9.720989607,25.01053889,28343.0,79.26421405,11.0,2.2,19.05047515,7.80141844,7.0,100.0,23.0,89.45892882560307,86.40179510922388,71.30242825607063,87.03048071769388,91.62906102667733,85.16453878705376,73.4836316679204,77.56724165982371,75.52543666387206,33.295478370256475,85.10054783266425,82.34165067178503,92.64214046822744,73.34495433573329,100.0,88.64541832669323,94.32270916334662,82.08940973750143
South Dakota,Aurora,2732,82.17709766,9.701035843,8.065142233,36.8,8.529812255,23.55008174,28385.0,75.02153316,6.2,1.7,23.27924763,4.125560538,11.4,84.0,39.0,95.1920024579176,94.61290403210495,46.136865342163375,96.02417583920692,97.79667908031837,85.95252535034224,67.59760059576408,89.51701666472042,78.55730863024225,33.368858760220846,80.2870591324946,91.55470249520152,94.314381270903,74.881250414705,78.48305540613234,79.88047808764938,79.18176674689086,79.64321278554509
South Dakota,Custer,8447,80.025703,11.02939903,9.030562731,30.9,9.314826019,24.69936019,31275.0,82.44100482,11.6,4.6,7.914843299,11.74754707,6.6,95.08196721,41.0,91.15074453800483,88.92701079474006,59.16114790286976,90.09712018477126,92.94319158369404,84.45584300081599,88.98332463865208,64.7388487986023,76.86108671862719,38.418128450625474,88.70474217832907,81.19001919385798,84.61538461538461,73.23206860954929,93.3861850591716,89.44223107569721,91.4142080674344,81.49080159910672
South Dakota,Brule,5312,80.78781902,11.98089076,9.731837469,29.2,10.06250001,25.59970745,24496.0,63.07969383,15.1,2.4,12.82705494,6.934125805,13.8,84.81012658,42.0,88.2560365791987,84.79681747629553,62.9139072847682,84.4519894122219,89.14095882710666,81.9119419159182,82.14601416884548,80.386706429127,81.26636029898624,26.574184079949685,66.73857171038344,74.4721689059501,91.97324414715715,64.93954221086008,79.57252095212479,75.0996015936255,77.33606127287514,76.36347642465992
South Dakota,Day,5588,77.1082856,13.23759606,10.23283348,36.0,10.14830582,24.87470145,28811.0,73.37437476,18.5,1.9,17.58199427,10.42673108,11.1,100.0,21.0,84.4327822942835,81.84617593015793,47.9028697571744,83.80413349597347,92.20271253525073,78.037734802568,75.52761112754541,69.0326638274102,72.28013747747781,34.113145572716476,78.41829300292846,67.94625719769672,93.64548494983276,68.5307951807936,100.0,80.4780876494024,90.2390438247012,77.27192782138515
South Dakota,Hughes,17518,80.01902758,11.52968824,9.178157974,32.5,9.397618341,23.22678619,30863.0,66.57307127,8.9,2.3,5.287804227,9.488651901,8.8,82.74111675,56.0,89.62872273557488,88.0577410871054,55.62913907284768,89.47201687734184,99.16197998684743,84.38991995194344,92.63990197372797,72.08224719670449,82.36107458521623,37.69830176811797,70.70194611181469,86.37236084452974,92.30769230769229,71.77007525803867,76.79009783485745,85.0597609561753,80.92492939551637,79.86149979767868
South Dakota,Davison,19824,79.00692184,12.00460325,9.745550247,27.3,9.817776434,25.79988804,26416.0,59.45665938,12.0,3.9,6.493665176,10.75179984,9.4,91.02564103,61.0,88.18389645295073,84.7160553712261,67.10816777041943,86.29971530114608,88.29558145956628,82.92068327106173,90.96146336108501,67.97590411398187,79.46868373753344,29.92871619260605,62.62809632051732,80.4222648752399,86.95652173913041,64.98389978187342,87.93120095481441,83.86454183266932,85.89787139374187,78.31778454605262
South Dakota,Harding,1277,77.46718930478346,11.28319123,9.047429772,39.8,9.425607251,25.39572442,27239.0,69.16058394,13.1,1.4,33.3061223,5.921052632,7.0,85.71428571,33.0,90.37863661729497,88.82767149693672,39.514348785871974,89.26069341413051,90.00239417867755,79.59674889858235,53.64118744197885,83.68008631583592,68.66063687890738,31.366622405479067,73.63758122591133,78.3109404990403,95.31772575250832,69.65821747073475,80.7884423211404,88.64541832669323,84.71693032391681,75.65813339303533
South Dakota,Hanson,3390,78.317095,10.35958693,8.421879804,27.8,8.936655963,25.49785887,24159.0,88.58746492,10.0,0.3,5.964449861,5.436893204,7.8,98.07692308,49.0,93.18850309716188,92.51187992223271,66.00441501103755,92.95240129134947,89.57107287786516,86.84565443992935,91.69807849057787,85.25403078957402,88.47605464007594,25.985393808092805,95.67814343203344,84.26103646833013,98.99665551839465,76.23030730671275,97.4138287789134,87.05179282868525,92.23281080379932,85.94620679762934
South Dakota,Hamlin,5995,79.34848768,9.727378329,8.227388994,28.8,8.658529782,24.45442245,26140.0,78.37471783,7.7,2.2,33.21128515,4.952380952,7.2,97.36842105,41.0,95.11186113721593,93.65734346231665,63.79690949227374,95.0523254319695,93.97758169040964,88.31920424283709,53.77319133065689,86.82912225199578,70.30115679132633,29.4465022014117,84.09137931049108,88.67562380038387,92.64214046822744,73.71391144512853,96.46102884615385,88.24701195219123,92.35402039917254,81.17207321961612
South Dakota,Haakon,2073,78.76995656,13.21498658,10.39850351,25.9,10.6808973,26.12249994,22643.0,79.9779978,17.9,2.7,17.0355172,5.224787363,9.3,100.0,19.0,84.50156675098125,80.8704538430855,70.19867549668875,79.78293095430922,86.93316765731305,80.45735894047556,76.28825290466955,85.94356154531818,81.11590722499386,23.336711160807884,85.91036363170015,69.09788867562378,90.96989966555182,67.3287157834209,100.0,84.06374501992033,92.03187250996017,80.23346361471262
South Dakota,Gregory,4217,79.10585919,13.18506542,10.50000367,29.8,10.61124503,25.53903651,24738.0,72.30352304,16.5,1.5,12.64745026,8.147713951,11.8,94.44444444,32.0,84.59259541393007,80.2726634765757,61.58940397350996,80.30882349235105,89.39717667291978,79.23213260585732,82.39600603579612,76.44147631416001,79.41874117497807,26.996994898315744,77.20336951765611,71.78502879078695,94.98327759197323,67.74216769968302,92.52883867670789,79.08366533864543,85.80625200767666,78.04982337204876
South Dakota,Hand,3311,81.0863999,9.710135084,8.268492097,31.1,8.706173643,23.37760868,33496.0,69.03820817,6.1,1.9,12.75944066,6.531204644,8.2,100.0,57.0,95.16431998363927,93.41526464187865,58.71964679911703,94.69260203769386,98.5250455090237,88.1033757942705,82.24012652766444,81.69655499972652,81.96834076369548,42.29855335802641,73.49874109125545,91.74664107485606,93.64548494983276,75.29735511849267,100.0,86.25498007968127,93.12749003984064,84.62414042907483
South Dakota,Faulk,2354,79.94497368,10.89002168,9.027889309,36.5,9.401838312,25.73604363,28975.0,80.15521064,12.6,0.6,21.78017281,7.942238267,7.8,100.0,22.0,91.57477000412459,88.94275604989258,46.799116997792495,89.44015501182548,88.56520110279928,81.06439983328688,69.68416377969947,77.10945322138525,73.39680850054236,34.399678524005864,86.11141858374134,79.27063339731288,97.99331103678932,74.44376038546235,100.0,87.05179282868525,93.52589641434263,80.60771628340855
South Dakota,Fall River,6874,75.55443612,12.9723619,10.17776744,32.7,10.0905185,24.11039082,25591.0,76.43475473,16.9,2.8,13.46368698,9.060736807,6.9,80.43478261,20.0,85.23969990553726,82.17049017984817,55.18763796909492,84.2404426124092,95.43045258923166,80.45374465122424,81.25988563232741,73.47334805827944,77.36661684530343,28.487315675449015,81.890414707519,71.01727447216888,90.63545150501673,68.0076140900384,73.6885188407746,88.84462151394422,81.26657017735941,76.77363644098136
South Dakota,Edmunds,4000,81.25437236,9.683258967,7.948133258,31.1,8.516491254,25.19269435,30123.0,82.66154831,9.8,2.0,18.14845348,4.787592718,11.1,96.66666667,42.0,95.24608476133389,95.30203435515256,58.71964679911703,96.12475282004539,90.85980511001776,87.25046476913333,74.73915619719901,87.36482911886975,81.05199265803438,36.405409183031665,88.9549574607259,84.64491362763917,93.31103678929767,75.82907926517359,95.5173032140936,80.4780876494024,87.997695431748,83.03230803102232
South Dakota,Douglas,2961,83.71235242,10.48005125,8.406783306,29.1,8.94155503,24.35306357,27397.0,79.04,7.3,0.3,29.80851389,8.074011775,14.3,96.77419355,42.0,92.8220164374658,92.60079151678036,63.13465783664462,92.91541207651596,94.40562770201961,87.17570111388527,58.50951078565877,76.68107328554788,67.59529203560332,31.642672443916414,84.8461681552678,89.44337811900192,98.99665551839465,76.2322185591452,95.66190633405057,74.10358565737053,84.88274599571055,78.97148942608608
South Dakota,Deuel,4309,81.19598013,10.65179844,8.426621406,36.3,8.825587989,23.92782664,29953.0,79.87770984,10.6,2.1,26.64906891,7.805164319,8.5,94.87179487,48.0,92.29951272868888,92.4839540155404,47.24061810154528,93.79099303777821,96.20143456053847,84.40330248881824,62.907144238629094,77.55506425459237,70.23110424661073,36.10839331889021,85.79658298810735,83.10940499040308,92.97658862876258,74.4977424815408,93.10354339698762,85.65737051792829,89.38045695745795,79.62815154360693
South Dakota,Grant,7195,79.91855054,10.58812114,8.686920542,27.1,8.916153757,23.69420765,28059.0,83.87297634,7.8,3.1,4.553201219,5.548302872,9.8,91.20879121,35.0,92.49323715244745,90.95090898475797,67.54966887417221,93.1071982153951,97.18802475279261,88.25780759591308,93.6623963621675,84.89185126537484,89.27712381377117,32.79928716192606,90.32937031068072,88.48368522072937,89.63210702341141,75.31111242918689,88.17750297202798,83.06772908366534,85.62261602784666,84.61716496667945
South Dakota,Dewey,5652,69.58732481,24.48254605,15.91149089,39.3,15.01547722,32.16772846,16305.0,57.82843431,27.6,24.6,19.76059667,8.881789137,15.1,85.91549296,26.0,50.22245212942741,48.401433632143096,40.61810154525388,47.05573863919528,61.40372260763269,49.54028971073048,72.49521307801157,74.05508556042469,73.27514931921813,12.263260884757845,60.78081080011659,50.47984644913629,17.72575250836124,35.31241766059299,81.05902764927379,72.50996015936255,76.78449390431817,58.72808764871494
Tennessee,Moore,6314,79.53546241,16.88403838,11.63010447,24.9,12.88588845,33.80362881,30126.0,82.9746349,10.4,5.8,14.29269697,9.579628133,13.9,91.93548387,46.0,73.33926957922131,73.616877205648,72.40618101545253,63.134681123637165,54.49519500542425,67.39844078587666,80.10598610631936,71.78649433242708,75.94624021937322,36.410650639457685,89.31016653777237,83.49328214971209,80.6020066889632,72.45402650397634,89.15476582840236,74.90039840637448,82.02758211738842,74.45657240665366
Tennessee,Morgan,21688,74.17585326,22.45048996,14.71030638,36.1,15.39971642,36.79357543,18281.0,79.49980045,23.6,8.6,7.97288069,11.46833681,20.2,98.16176471,41.0,56.40454362954324,55.47587103676136,47.68211920529801,44.15463393574203,41.86843032907956,49.11711962728484,88.90254235765008,65.64652800574561,77.27453518169784,15.715633517366694,85.36782988939079,58.15738963531672,71.23745819397996,57.61957780901354,97.52792456966111,62.35059760956176,79.93926108961143,65.98762342690192
Tennessee,Obion,30900,76.17128511,23.46263679,14.96049329,37.9,15.63778585,36.32506306,21650.0,67.9826976,21.1,10.8,4.881798608,10.46247157,17.1,84.375,44.0,53.32530563734184,54.00238247649855,43.7086092715232,42.357148559129314,43.84699255636991,47.448087700172564,93.20502144993685,68.91647576316745,81.06074860655215,21.601789083793417,72.3012227453483,62.95585412667947,63.87959866220737,55.18461615450714,78.98735879505111,68.52589641434264,73.75662760469687,64.36252001648218
Tennessee,Perry,7891,72.52870578,25.03005138,15.86583296,28.9,16.33677766,34.62749885,18611.0,79.74072958,28.6,7.1,12.8558289,10.40268456,24.8,96.62921348,47.0,48.55678548591408,48.67033833838957,63.57615894039735,37.07958076368777,51.01593117864371,49.7797589414065,82.10596367584071,69.11083619187906,75.60839993385989,16.29219372422951,85.6411734838926,48.56046065259119,76.2541806020067,56.687002115679995,95.46693582571277,53.18725099601593,74.32709341086435,64.10056360045269
Tennessee,Pickett,5096,75.89744375,20.00851537,13.5752659,31.2,14.65005271,33.64305916,20664.0,81.46979261,16.5,6.0,0.267576172,2.258529553,22.7,96.82539683,46.0,63.83372357719804,62.16074980486002,58.49889624724061,49.81478759806794,55.17329245744929,57.896289936963186,99.62756055805568,95.58651140383466,97.60703598094517,19.879097071773007,87.60286364456506,71.78502879078695,79.93311036789297,64.80002496875449,95.73076496772458,57.37051792828686,76.55064144800572,74.21349808366713
Tennessee,Polk,16697,73.93814375,21.0936132,13.64994851,34.4,14.82107338,35.53379171,22768.0,73.8162345,17.8,9.0,0.142234784,9.889611372,21.0,91.47727273,39.0,60.532547933155115,61.72090276615779,51.43487858719645,48.5235375899357,47.18858971558058,53.88009131840513,99.80202331477398,70.778775845996,85.29039958038499,23.55510517855895,78.9196002944014,69.28982725527831,69.89966555183949,60.41604957001954,88.5385593464228,60.75697211155378,74.64776572898829,68.55857654944948
Tennessee,Montgomery,189709,75.76229351,19.44606119,12.72319237,34.3,13.98457306,40.75633106,23384.0,59.27485314,15.2,8.2,12.3920143,12.17174621,7.8,95.0678733,47.0,65.54486886619577,67.17908029608265,51.65562913907287,54.83932997340946,25.133421591742945,52.87046597330074,82.75154750902905,63.3598280596579,73.05568778434348,24.6313508980362,62.42182997512166,74.28023032629557,72.57525083612038,58.47716550889345,93.36723144163528,87.05179282868525,90.20951213516027,68.65320785042448
Tennessee,Putnam,74652,76.04528894,20.52281006,13.92689739,28.3,15.30403608,33.21300216,22555.0,60.68466731,24.0,7.7,9.460075148,14.46478921,14.8,92.37875289,52.0,62.269093128634154,60.08979821933082,64.90066225165565,44.877045091090054,56.98945482639982,57.8252107034221,86.83251545704778,55.905419141499124,71.36896729927345,23.182961772311135,64.02131972053921,57.389635316698644,74.24749163879599,54.71035211208625,89.75087801237223,73.10756972111554,81.42922386674388,66.33343849538142
Tennessee,Overton,22090,73.92305938,21.60068127,14.08917446,38.7,15.39014066,34.62898937,19827.0,79.4740361,20.0,7.1,0.443710258,7.951777886,21.6,86.07594937,52.0,58.98990291417479,59.13405914314188,41.94260485651215,44.22693338456236,51.00963660296151,51.06062738027053,99.3823994130745,77.07844105940245,88.23042023623847,18.416730728911876,85.33859921878239,65.06717850287907,76.2541806020067,61.26917226314501,81.27481087950511,59.56175298804783,70.41828193377647,67.74462545335761
Tennessee,Monroe,45482,74.84423427,22.75724838,14.62665007,32.7,15.4479739,35.07703062,19840.0,75.98055838,19.2,11.5,1.956381454,10.41947785,20.9,91.41104295,47.0,55.471297431171365,55.96856913906743,55.18763796909492,43.79027756032599,49.117525422379515,51.90706150440784,97.27691142484113,69.0562432118341,83.16657731833762,18.439443706757988,81.37511104573848,66.60268714011517,61.53846153846152,56.98892585776829,88.44949293975253,60.956175298804766,74.70283411927865,66.6913496999481
Tennessee,McNairy,26057,72.95778792,24.53345864,15.03015031,30.3,15.64220397,36.21487923,18285.0,72.77988426,23.1,14.8,5.045055879,10.45474326,19.3,94.94949495,48.0,50.06756157722427,53.59213390629168,60.485651214128055,42.32379061774168,44.31230698146436,50.15628885937001,92.97778355184556,68.94159957592905,80.9596915638873,15.722622125934727,77.74382009810715,59.11708253358927,50.50167224080272,50.77129924960847,93.20803516675633,64.14342629482073,78.67573073078853,65.14075260091357
Tennessee,Maury,85767,76.08799308,20.44358951,12.37432882,32.5,13.61018235,35.86846348,24986.0,68.59883236,14.7,7.1,7.117833596,11.61397364,11.8,90.85213033,54.0,62.51010453141956,69.23372995788014,55.62913907284768,57.66607604645492,45.77524619454954,58.16285916063036,90.09268294507675,65.17308006588382,77.63288150548028,27.43028862953386,73.00025191627465,75.23992322456812,76.2541806020067,62.98116109309583,87.69786219741795,79.08366533864543,83.39076376803169,70.54191638180954
Tennessee,Marshall,31335,75.48056377,20.47329324,12.95161867,37.9,13.92348709,35.21058469,23407.0,70.74179165,15.1,8.4,7.772595592,10.20527859,16.0,94.37652812,49.0,62.419737352256305,65.83375195770878,43.7086092715232,55.30054474504652,48.553516753402675,55.163232015987504,89.18131931140991,69.75257942271497,79.46694936706244,24.671535397302396,75.43152369814523,74.4721689059501,71.90635451505014,61.62039562911196,92.4375041958042,70.71713147410358,81.57731783495389,69.45697371177894
Tennessee,Marion,28363,74.02863781,20.93128683,13.29461377,30.5,14.24461058,36.51427826,22056.0,74.63305129,19.2,6.5,3.867069857,11.27604647,21.7,87.58169935,43.0,61.026390833043564,63.8136648313432,60.0441501103753,52.875979871841764,43.04792283799901,56.16162169692056,94.61742303608136,66.27164093444856,80.44453198526496,22.31113285344888,79.8463111384908,66.60268714011517,78.2608695652174,61.755250174318064,83.29975706024743,59.36254980079681,71.33115343052212,67.42313932175642
Tennessee,Madison,98128,75.55566751,23.53672812,13.67033041,38.7,14.70478677,37.2469304,23724.0,62.44798431,19.4,7.3,10.60869758,15.38993554,11.5,87.41188318,51.0,53.09989877791543,61.60086252709641,41.94260485651215,49.40153137927223,39.95387891777665,49.199755291714574,85.23374717218425,52.89787891963937,69.06581304591181,25.2253826263191,66.02187236033886,66.21880998080613,75.58528428093646,58.26283731210014,83.0713867401829,79.68127490039839,81.37633082029065,64.47618411750429
Tennessee,Macon,22924,73.57861272,22.31642516,14.19186736,34.6,15.00777637,36.9239365,19437.0,73.27754836,18.6,6.8,1.852139255,10.15545217,24.3,87.77777778,50.0,56.81240681039901,58.52924407359956,50.99337748344372,47.113882035692995,41.31790593415019,50.9533632674571,97.42200620713214,69.91455916300242,83.66828268506728,17.735341393528547,78.3084396355973,67.75431861804222,77.25752508361208,60.26390618269503,83.5634451048951,54.183266932270925,68.87335601858301,65.9397270384506
Tennessee,McMinn,52606,74.25016763,20.9215641,14.04523919,33.7,14.36808582,36.13567218,20472.0,74.28403584,19.5,8.6,5.083417963,13.48818046,16.8,94.47731755,44.0,61.055970137860385,59.39281815550203,52.98013245033114,51.943710078639924,44.646804184313226,54.00388700132934,92.92438734302027,59.08025754424688,76.00232244363357,19.54364386050737,79.45033935359429,66.02687140115162,71.23745819397996,59.06457820230831,92.57304673211402,69.12350597609563,80.84827635410483,67.47976600034401
Tennessee,Loudon,50637,77.01860729,17.84854966,12.19949354,29.0,13.28356043,32.71207108,28660.0,76.74004452,13.5,7.5,11.4412164,9.36939706,14.7,91.47286822,57.0,70.40495245323396,70.2634312520459,63.355408388520985,60.13215547917014,59.104923652471086,64.65217424508842,84.07496370349429,72.46993044132051,78.2724470724074,33.849325599273186,82.23677800764507,77.54318618042225,74.91638795986623,67.13641943680167,88.53263612157073,73.30677290836653,80.91970451496863,72.74518631731652
Tennessee,Lincoln,33582,74.34757056,21.16945761,13.92014493,36.7,15.0066781,39.4495039,22541.0,73.26195365,18.5,7.7,6.351626555,11.21389036,16.7,94.53125,51.0,60.30180770669202,60.12956717672205,46.35761589403974,47.12217425643121,30.652248888390744,48.91268278445516,91.15916700690809,66.47370302430124,78.81643501560467,23.158501642323014,78.2907468224177,67.94625719769672,74.24749163879599,60.91074932530836,92.64557557826788,69.32270916334662,80.98414237080725,67.40600237404387
Tennessee,Lewis,11907,74.75928631,21.93054861,14.34464731,41.7,15.00184132,34.77021118,19877.0,78.16309374,20.4,4.8,1.81374618,5.730968858,17.4,93.38235294,39.0,57.98635282084058,57.629438769786816,35.320088300220746,47.158693188407824,50.413246503516405,49.70156391655447,97.47544555234981,84.2980259620191,90.88673575718445,18.5040883360123,83.85128343896332,64.29942418426103,83.94648829431438,62.65032106338776,91.10052842926305,67.92828685258962,79.51440764092634,70.68825709451326
Tennessee,Meigs,11804,73.16715266,20.44676682,13.78032573,35.4,14.82310124,35.40934562,19976.0,80.20876827,18.8,12.5,0.604162967,11.54861417,21.1,96.8503937,35.0,62.50043825240252,60.95303948270754,49.22737306843267,48.50822672580739,47.71413471454821,53.780642448779666,99.15906518659332,65.38555589649587,82.2723105415446,18.67705639807114,86.17218182601592,67.37044145873321,58.1939799331104,57.60341490398267,95.76438098440022,60.55776892430279,78.1610749543515,67.9543607121646
Tennessee,Rhea,32461,73.8359995,21.63885662,14.24628951,37.8,15.07584093,35.34614206,20888.0,70.26413871,22.9,8.0,5.236807815,10.34511927,24.1,87.15846995,47.0,58.87376266198865,58.208722046888,43.929359823399565,46.59997711616768,47.98104800105608,51.118573929899995,92.7108839116355,69.29797407422683,81.00442899293117,20.270459151582923,74.88960761043947,59.50095969289825,73.24414715719061,56.97629340302782,82.73059433835394,54.58167330677293,68.65613382256343,64.4388575371056
Tennessee,Warren,40099,74.4371761,23.88094358,15.48244678,38.1,15.77189831,34.21151899,20749.0,69.35803258,20.7,7.8,4.03323625,12.06719232,21.4,94.18837675,47.0,52.05269763029625,50.92831078943772,43.26710816777042,41.34456502132866,52.77264474910834,48.07306527158828,94.38613592925029,63.69972026841464,79.04292809883246,20.027605003843735,73.86159449067135,63.72360844529749,73.9130434782609,57.88146285451837,92.18447653308229,59.9601593625498,76.07231794781605,65.26744354318879
