state,county,total_population,life_expectancy,percent_fair_or_poor_health,percent_frequent_physical_distress,percent_adults_with_obesity,percent_frequent_mental_distress,percent_insufficient_sleep,per_capita_income,percent_homeowners,percent_below_poverty,percent_unemployed_CDC,percent_limited_access_to_healthy_foods,percent_severe_housing_cost_burden,percent_no_highschool_diploma,high_school_graduation_rate,percent_vaccinated,percent_fair_or_poor_health_score,percent_frequent_physical_distress_score,percent_adults_with_obesity_score,percent_frequent_mental_distress_score,percent_insufficient_sleep_score,health_score,percent_limited_access_to_healthy_foods_score,percent_severe_housing_cost_burden_score,qof_score,per_capita_income_score,percent_homeowners_score,percent_below_poverty_score,percent_unemployed_CDC_score,wealth_avg_score,high_school_graduation_rate_score,percent_no_highschool_diploma_score,education_avg_score
Tennessee,Grainger,22813,74.44515196,21.87069185,14.14627618,32.6,15.04236939,36.16909105,19850.0,78.3638802,20.2,8.2,0.0,9.248416776,19.6,94.48818898,41.0,14.542113519329362,14.699438913079604,13.852097130242829,11.713173961207218,11.126418459056794,13.186648396583161,25.0,18.215805723761818,21.60790286188091,4.614228807044518,21.019770898019406,16.17082533589251,18.143812709030094,14.987159437496631,23.146916682356107,15.886454183266935,19.51668543281152
Tennessee,Giles,29034,74.96735122,20.4883318,13.37278845,34.8,14.43891476,34.68478436,21487.0,70.31141267,16.7,7.1,5.059423491,8.031905027,16.7,90.75144509,51.0,15.59349644587111,15.83831276709003,12.637969094922742,12.852233344928095,12.69350256323338,13.92310284320907,23.239446315918634,19.204489323545005,21.22196781973182,5.329250821161506,18.735810445355128,17.85028790786948,19.063545150501675,15.244723581221946,21.890614944190425,17.330677290836654,19.61064611751354
Tennessee,Hardin,25839,72.95400875,24.36954444,14.69683094,32.4,15.21188115,33.19435504,22928.0,73.39047434,22.2,12.2,7.125021998,11.14486226,20.4,90.76305221,45.0,12.641558776684263,13.888808831895261,13.962472406181018,11.393209623740745,14.267050746709344,13.230620077042127,22.520669350953995,16.674526283218015,19.597597817086005,5.958662380320079,19.609139652755783,15.211132437619959,14.79933110367893,13.894566393593687,21.894517284158148,15.48804780876494,18.691282546461544
Tennessee,Gibson,49511,73.68965179,20.2891107,13.2278091,40.3,14.82509408,34.74150577,20948.0,69.42204651,18.7,8.0,6.432172984,11.94857016,15.2,94.18960245,51.0,15.745018231491912,16.051778585205113,9.602649006622517,12.123295067919685,12.633617890762167,13.231271756400279,22.761763595442453,16.02133668566634,19.391550140554397,5.093822070025857,18.483555204360957,16.89059500959693,18.311036789297653,14.694752268320348,23.04653121637977,18.077689243027883,20.562110229703826
Tennessee,Franklin,41348,75.94015432,19.88737731,12.95195866,35.9,14.14972741,35.16329892,23797.0,74.38378675,16.2,8.5,7.077883513,11.15794852,14.7,93.16037736,52.0,16.050564986310043,16.457937392318016,12.030905077262691,13.398093047207396,12.188302010244527,14.025160502668536,22.537072372676995,16.66389081614986,19.600481594413427,6.338231183171431,19.8908776731984,18.090211132437616,17.892976588628763,15.553074144359053,22.70050341581495,18.32669322709163,20.51359832145329
Texas,Motley,1022,77.46718930478346,17.63830021,11.50619085,28.3,12.61806786,29.57719599,23131.0,67.74193548,15.5,10.0,9.544001304,5.623471883,11.6,80.0,26.0,17.761147741805637,18.58666819685054,16.22516556291391,16.289198850957973,18.08593298157517,17.389622666820646,21.67892464694362,21.161871447149196,21.420398047046408,6.047330351527012,18.0070171575686,18.426103646833013,16.63879598662208,14.779811785637676,18.27595481441635,19.87051792828685,19.0732363713516
Texas,Morris,12653,73.52692761,18.11109927,11.35031638,38.4,12.61538409,33.29313516,21616.0,74.48494453,18.6,12.9,0.688149819,9.414442375,13.1,91.7,43.0,17.401550501297287,18.816175856126208,10.651214128035324,16.294264639254692,14.162761817134665,15.465193388369636,24.760540958629868,18.080873375586464,21.420707167108166,5.385596477741282,19.91956954536536,16.938579654510555,14.214046822742468,14.114448125089917,22.209521247982785,19.123505976095622,20.666513612039203
Texas,Moore,22186,77.97081572,22.43399419,12.22519457,27.6,12.07644505,31.9873679,20159.0,64.9260489,17.8,3.9,14.09741655,7.101137412,36.1,98.5,40.0,14.11368211120454,17.528015931423866,16.611479028697577,17.311546701976624,15.541349632365907,16.221214681133702,20.094449261406545,19.960942910545924,20.027696085976235,4.749196310014676,17.208333578411338,17.322456813819578,21.739130434782602,15.254779284257049,24.49569661108123,7.669322709163346,16.082509660122287
Texas,Montgomery,518849,79.68633104,15.01658834,10.44641143,26.1,11.16912807,31.8374657,35912.0,71.32966503,11.0,5.4,5.855056188,10.83113653,13.2,92.8,47.0,19.755145686429266,20.14707442650895,17.439293598234,19.024165793288034,15.699611638717911,18.41305822863563,22.96258590319163,16.929497502637787,19.94604170291471,11.629918233279753,19.024622304876164,20.585412667946258,20.484949832775918,17.931225759719524,22.579343733189887,19.073705179282868,20.826524456236378
Texas,Montague,19384,75.13891451,16.7049613,11.47055209,30.6,12.92339369,30.20772029,25403.0,71.04440275,16.1,6.0,6.944723248,9.493670886,17.9,98.0,26.0,18.471018223559696,18.639142270296233,14.955849889624727,15.712876730844556,17.42024534809353,17.039826492483748,22.583408836808935,18.016482768980865,20.2999458028949,7.0397127681878535,18.94371197972061,18.13819577735125,19.98327759197324,16.026224529308237,24.327595481441634,16.733067729083665,20.53033160526265
Texas,Midland,155817,78.77538031,16.68029662,10.25394756,34.5,10.84699161,31.45971969,36869.0,66.73990711,7.9,3.6,7.268302171,10.08159897,16.6,88.8,42.0,18.48977746319529,20.43045586991552,12.803532008830022,19.63221905754355,16.09842394056581,17.49088166801004,22.470811410245986,17.538661773844098,20.00473659204504,12.047924383255296,17.722806987083427,22.07293666026871,21.989966555183948,18.458408646447843,21.234534696073155,17.380478087649408,19.30750639186128
Texas,Mills,4871,77.43920207,17.44059984,11.2041847,29.7,12.4116169,30.2131833,24099.0,81.54285714,14.5,3.9,9.530773782,11.59159159,16.9,62.8,18.0,17.91151290433256,19.031338350810657,15.452538631346581,16.678888301623346,17.414477674748383,17.297751172572305,21.683527495989523,16.31146035929561,18.997493927642566,6.470141169893075,21.921439558444504,18.90595009596929,21.739130434782602,17.259165314772368,12.493275954814413,17.231075697211153,14.862175826012784
Texas,Milam,24372,76.50785464,19.94629351,11.9157386,35.4,12.89978362,31.68761499,22132.0,68.56411896,15.5,9.6,9.093344744,9.185541066,19.7,95.0,40.0,16.00575503482402,17.98365510904914,12.306843267108167,15.75744225482407,15.857819283554818,15.582302989872042,21.83574193420467,18.26690607963822,20.051324006921444,5.610979104060381,18.240217048925867,18.426103646833013,16.973244147157196,14.812635986744114,23.318988703604084,15.83665338645418,19.577821045029133
Texas,Menard,2163,71.86199562,18.31843462,10.83747278,33.5,11.53311721,28.81414635,23331.0,63.91129032,13.4,8.4,6.879956377,5.640423032,21.1,95.2,27.0,17.243857252668924,19.571280487503586,13.355408388520974,18.33711290666176,18.891536681671468,17.479839143405343,22.60594609891959,21.148094906949254,21.87702050293442,6.134687958627437,16.920512676670704,19.43378119001919,17.976588628762535,15.116392613519967,23.38622915545993,15.139442231075698,19.262835693267814
Texas,Nacogdoches,65556,77.37535971,21.85380726,13.33627288,35.6,13.96095256,31.92851034,21343.0,56.2458166,24.4,8.8,13.42421487,15.67115123,18.8,90.6,48.0,14.554955448353326,15.892077844833793,12.196467991169985,13.754417704626945,15.60348958451192,14.400281714699194,20.3287067217599,12.995920074772314,16.662313398266107,5.266353344049199,14.746317156826453,14.15547024952015,17.64214046822743,12.95257030465581,21.839698762775683,16.284860557768923,19.062279660272303
Texas,Medina,47920,79.18369921,20.29705018,11.23341176,33.8,11.52828631,29.72207325,24731.0,79.82546865,14.0,6.0,8.075961071,9.066451439,17.5,94.6,37.0,15.738979693473091,18.988304785865026,13.189845474613687,18.346231540778177,17.93297614810389,16.839267528566772,22.189766177640827,18.363692618046898,20.276729397843862,6.746191208330422,21.434328324725463,19.145873320537426,19.98327759197324,16.82741761139164,23.184507799892415,16.93227091633466,20.058389358113537
Texas,Mitchell,8995,74.83529297,17.87552157,10.42876883,30.8,10.73868143,31.56313305,19334.0,77.79598525,10.2,6.0,4.26382012,6.82480233,25.2,93.8,26.0,17.58072406150974,20.17305117452635,14.845474613686537,19.836661480798313,15.989243382593983,17.685030942622983,23.51629652392618,20.185525997263113,21.850911260594646,4.388846180725417,20.858696096756873,20.969289827255274,19.98327759197324,16.5500274241777,22.91554599246907,13.09760956175299,18.00657777711103
Texas,Navarro,48177,75.73149411,21.09476545,12.62801854,30.4,13.4333882,32.54262971,21347.0,69.50048859,19.9,10.4,10.50474514,11.19175409,23.2,94.9,47.0,15.132260615386578,16.934902854889756,15.066225165562916,14.750229328070276,14.955121757783374,15.36774794433858,21.344609659685275,16.636416348543776,18.990513004114526,5.268100496191209,18.505804112273626,16.314779270633395,16.304347826086946,14.098257926296293,23.285368477676172,14.093625498007967,18.68949698784207
Texas,Pecos,15826,78.03636355,22.37143287,11.63345828,46.2,11.29468801,32.91259492,19738.0,70.9896862,9.7,4.0,5.936105383,6.107587503,31.2,70.1,16.0,14.16126443515111,18.399281192671296,6.3465783664459146,18.787163339803783,14.564524178728234,14.451762302560066,22.93438279682924,20.76842093235858,21.85140186459391,4.5653085470682795,18.928192459046898,21.20921305182341,21.65551839464883,16.589558113146857,14.947552447552445,10.10956175298805,12.528557100270248
Texas,Nolan,15017,75.47857241,21.06734674,12.22573052,35.9,12.76301321,30.86913815,22240.0,67.06893399,17.6,6.3,7.723330059,8.58136838,19.9,92.8,33.0,15.153114490295494,17.527226805212322,12.030905077262691,16.015605190662086,16.721941270097034,15.489758566705925,22.312473009437433,18.75792938999767,20.53520119971755,5.658152211894612,17.816130478172813,17.418426103646837,19.73244147157191,15.156287566321543,22.579343733189887,15.73705179282868,19.158197763009284
Texas,Nueces,355667,78.39023625,23.32616165,11.98084419,32.7,12.49202335,32.61778935,25826.0,57.84093201,17.0,6.1,10.49474303,13.92336364,18.7,90.4,40.0,13.435125439185462,17.8877944362484,13.79690949227373,16.527115961448942,14.875770584664536,15.304543182764215,21.348090145483788,14.4163822507916,17.882236198137694,7.224474107205256,15.198747483344688,17.7063339731286,19.89966555183947,15.007305278879503,21.772458310919852,16.33466135458167,19.05355983275076
Texas,Ochiltree,10577,77.27881783,20.86742026,11.81295361,24.4,12.17164469,32.38818079,24997.0,72.7853616,12.6,4.8,2.272201682,10.97188264,24.1,97.1,33.0,15.305172767468356,18.134994468622082,18.37748344370861,17.13185126527273,15.118184047450228,16.8135371985044,24.20933026275879,16.81511030431875,20.51222028353877,6.862376825773988,19.437508589058304,19.81765834932822,20.986622073578594,16.77604145943478,24.02501344809037,13.645418326693232,18.8352158873918
Texas,Oldham,2069,79.71104716,16.31727916,10.83477765,23.2,12.06722789,31.25312172,23644.0,77.41935484,13.2,5.5,34.53073143,10.04366812,15.2,97.4,40.0,18.76587800551099,19.57524876388483,19.03973509933775,17.328944683643044,16.316543549487164,18.205270020372758,12.984163306105286,17.569488939592105,15.276826122848696,6.271402613739604,20.751870585383372,19.52975047984645,20.401337792642146,16.738590367902894,24.125874125874127,18.077689243027883,21.101781684451005
Texas,Orange,83751,74.01588051,16.92200596,11.22272429,40.8,12.69174301,33.45713841,26611.0,76.00425146,15.2,7.5,8.70774291,9.076438294,10.8,90.8,43.0,18.305940355589584,19.004040885710495,9.326710816777048,16.150132271993215,13.989612367738658,15.355287339561801,21.96992179296621,18.355576099846374,20.162748946406293,7.567352715074429,20.350497944722562,18.57005758157389,18.729096989966557,16.30425130783436,21.90693921463152,20.268924302788847,21.087931758710184
Texas,Palo Pinto,27922,75.87448591,18.90812556,12.20790472,32.1,13.24064844,31.52328354,24891.0,72.73079907,17.9,6.7,13.44859543,15.99600599,17.3,95.5,44.0,16.795355441398883,17.55347329466447,14.128035320088305,15.114038007844755,16.0313152361408,15.924443460027442,20.320222892563883,12.731904068525324,16.526063480544604,6.816077294010763,19.422032753824816,17.274472168905945,19.397993311036792,15.727643881944578,23.48708983324368,17.03187250996016,20.25948117160192
Texas,Panola,23771,74.96525538,17.92350384,11.54554198,37.2,12.76768698,30.87301422,25345.0,74.57799932,14.6,4.7,6.868229156,9.005145798,15.7,95.3,38.0,17.544230139788908,18.52872807531459,11.313465783664459,16.006783149515655,16.717849037861868,16.022211237229094,22.61002688048933,18.413516947224736,20.511771913857032,7.01437906212873,19.945963127146243,18.857965451055662,21.070234113712367,16.722135438510747,23.41984938138784,17.828685258964143,20.624267320175992
Texas,Parker,123601,78.42910601,13.79730613,9.665247592,34.9,11.13972104,29.21965282,32274.0,77.82171506,9.4,5.6,5.255159608,10.21311285,10.7,96.3,46.0,20.682496341730747,21.297250487862428,12.582781456953644,19.079673451699506,18.463415763293227,18.42112350030791,23.17133500985676,17.43177779478944,20.3015564023231,10.040883360123,20.86599396766112,21.353166986564297,20.317725752508373,18.1444425167142,23.756051640667025,20.318725099601593,22.03738837013431
Texas,Parmer,9921,78.7188935,23.95414976,12.67150365,40.2,12.51835945,32.35761389,21655.0,69.34900543,16.8,3.0,19.93399714,7.885420019,31.4,97.9,31.0,12.957495912113103,16.870875911866662,9.657836644591608,16.477404880707667,15.150455614658455,14.2228137927875,18.063464213714624,19.323540639853917,18.69350242678427,5.402631211125866,18.462838208295047,17.802303262955853,22.491638795986624,16.039852869590845,24.293975255513722,10.00996015936255,17.151967707438136
Texas,Polk,46583,73.3464429,19.9693115,12.31104216,43.7,12.97910884,32.34166678,21411.0,76.39723642,18.2,9.4,11.76849993,11.02708407,19.5,95.7,45.0,15.988248219801903,17.40161499203107,7.726269315673289,15.607710805739458,15.167292069521153,14.378227080553376,20.904854388107836,16.77024699036356,18.837550689235698,5.296054930463344,20.461962176498464,17.130518234165066,17.14046822742474,15.007250892137904,23.554330285099518,15.936254980079681,19.7452926325896
Texas,Potter,121883,74.27650474,24.19461469,13.51487147,36.8,13.42810829,33.77173584,20984.0,55.33178591,21.9,4.6,10.37735964,15.38479703,23.6,90.3,47.0,12.77460526663036,15.629111469770365,11.534216335540844,14.760195497408802,13.657470341370924,13.67111978214426,21.38893664905916,13.228645900479918,17.30879127476954,5.1095464393039345,14.487066195465367,15.355086372360837,21.153846153846153,14.026386290244073,21.738838084991926,13.894422310756973,17.81663019787445
Texas,Presidio,7144,89.16425271,34.70235339,16.83267409,29.5,15.15046435,32.12598937,16326.0,53.40692806,24.5,9.2,42.79935855,9.269311065,43.2,92.3,12.0,4.782724232639303,10.744019554110224,15.56291390728477,11.509137779529539,15.39499746431457,11.598758587575682,10.106886485078823,18.198824514266377,14.1528554996726,3.0749877699350057,13.94110942010158,14.107485604606524,17.3076923076923,12.107818775583851,22.411242603550292,4.133466135458168,13.27235436950423
Texas,Maverick,56830,78.46249575,35.16586936,16.39099817,38.3,14.50391879,33.35951153,16086.0,66.0207273,24.7,12.4,22.36028093,13.18135507,41.3,92.2,26.0,4.430187440913123,11.39433776566608,10.706401766004415,12.729534062048828,14.092683742959892,10.670628955518467,17.219177730736874,15.01942756018596,16.119302645461417,2.9701586414144945,17.518822526633873,14.011516314779271,14.632107023411372,12.283151126559753,22.37762237762238,5.079681274900402,13.728651826261391
Texas,Newton,14138,76.44776699,16.906914,11.21219946,36.4,12.38535939,33.25803507,19293.0,86.44033749,16.2,14.2,12.12415411,5.879800391,13.3,93.4,34.0,18.317418862272454,19.019537516413223,11.754966887417222,16.72845103869048,14.199819383111247,16.004038737580924,20.781095568951507,20.953548106067757,20.867321837509632,4.37093787126983,23.31053568276013,18.090211132437616,13.127090301003342,14.72469374686773,22.781065088757394,19.02390438247012,20.902484735613758
Texas,Matagorda,36719,75.59203373,23.47761182,13.03768272,37.7,13.30479991,33.11654934,22939.0,68.29715459,21.7,6.0,17.37664529,15.01307491,22.3,92.7,38.0,13.319936836216328,16.331718336983286,11.037527593818982,14.992947986739125,14.349195546369543,14.006265260025453,18.953359125460764,13.530751954139276,16.24205553980002,5.963467048710602,18.164496648802697,15.451055662188097,19.98327759197324,14.890574237918658,22.545723507261968,14.541832669322709,18.54377808829234
Texas,Knox,3807,73.82112163,19.60260266,11.7335337,24.8,12.4129523,30.97009126,19673.0,84.36090226,14.7,5.4,21.05708086,4.146730463,19.9,98.6,13.0,16.26715631859131,18.25193137075867,18.15673289183223,16.67636764832912,16.615358166339547,17.193509279170176,17.67265897981889,22.362048941755972,20.017353960787432,4.53691732476064,22.720735374779643,18.80998080614203,20.484949832775918,16.638145834614555,24.52931683700914,15.73705179282868,20.13318431491891
Texas,Martin,5451,74.07825165,18.75498182,10.84957963,35.8,11.40120697,31.40736153,27692.0,76.87576876,10.6,3.4,6.876299964,11.04252401,22.7,100.0,35.0,16.911832124548653,19.55345450994163,12.08609271523179,18.586101959377913,16.15370203155112,16.658236668130222,22.60721843980766,16.7576986401547,19.68245853998118,8.039520581452233,20.59769062691556,20.77735124760077,22.157190635451506,17.89293827285502,25.0,14.342629482071715,19.671314741035857
Texas,Kenedy,558,77.46718930478346,30.34769831,15.31545044,23.7,14.40937565,32.90431135,13822.0,33.97129187,22.8,0.0,56.86399309,4.201680672,42.4,88.73248582714568,44.0,8.094748478486302,12.977961061716655,18.763796909492275,12.907990312825177,14.573269710201131,13.463553294544308,5.212743071564951,22.317389800167234,13.765066435866093,1.9812705290376682,8.428485585860473,14.923224568138195,25.000000000000007,12.583245170759085,21.211836278626166,4.531872509960159,12.871854394293162
Texas,Kent,667,77.46718930478346,16.81712833,10.85055343,26.0,11.9364228,28.31178712,27434.0,70.12578616,11.7,2.1,36.14599808,10.43165468,21.7,100.0,20.0,18.3857072365539,19.552020698756237,17.49448123620309,17.57584769473263,19.421911683834523,18.485993710016075,12.422090639824253,17.25416444796791,14.838127543896082,7.926829268292683,18.683160297282306,20.24952015355086,23.244147157190646,17.525914219079127,25.0,14.840637450199203,19.9203187250996
Texas,Kerr,50505,78.26537646,18.28932137,11.55052357,24.4,12.43474629,28.78755831,26210.0,72.08899162,16.7,8.2,12.82481753,9.368707209,13.4,93.8,49.0,17.265999945512334,18.521393243251524,18.37748344370861,16.635230092025665,18.91960749421034,17.943942843741695,20.537282105307604,18.118043266131878,19.32766268571974,7.392200712838075,19.239993791411848,17.85028790786948,18.143812709030094,15.656573780287374,22.91554599246907,18.974103585657367,20.94482478906322
Texas,Kimble,4453,75.77816581,19.2302492,12.00747335,30.6,12.9044766,29.53645209,26969.0,75.97535934,19.0,6.0,7.686965525,13.23042999,16.9,100.0,24.0,16.550357551499296,17.848585987423647,14.955849889624727,15.74858395356847,18.128949103824255,16.64646529718808,22.325126963868698,14.979543384299816,18.652335174084257,7.723722831784191,20.342303132482986,16.746641074856043,19.98327759197324,16.198986157774115,25.0,17.231075697211153,21.115537848605577
Texas,King,274,77.46718930478346,17.41464744,10.93479853,22.7,11.9452858,29.97266299,30016.0,37.36263736,3.3,4.1,26.55172394,8.771929825,19.4,100.0,41.743917845438254,17.9312515464199,19.427979245999794,19.315673289183227,17.559118212819612,17.668411418409278,18.38048674256636,15.760659690885246,18.603056265609553,17.1818579782474,9.054615975959187,9.390389368970961,24.280230326295587,21.571906354515058,16.074285506435196,25.0,15.986055776892428,20.493027888446214
Texas,Kinney,3578,81.90505694,24.11285106,12.70931731,27.1,12.30430228,31.82260973,17818.0,74.18803419,20.5,14.4,2.270666942,7.585004359,32.8,95.8,25.0,12.836792310153562,16.815199542315938,16.887417218543053,16.88145154141725,15.715296102444967,15.827231342974954,24.20986431415139,19.567694497310868,21.88877940573113,3.7266755189041865,19.835355424411663,16.02687140115163,12.959866220735783,13.137192141300817,23.587950511027437,9.312749003984067,16.45034975750575
Texas,Kleberg,31877,75.44911919,27.93204654,14.01265037,34.0,13.32246864,33.13204433,19700.0,51.97332359,23.8,10.5,16.6378862,15.81597394,22.6,88.7,37.0,9.932023092613306,14.896187918044376,13.079470198675498,14.959597123717458,14.332836425517385,13.440022951713605,19.210428935857486,12.8782197415278,16.044324338692643,4.548710601719198,13.534489225478737,14.44337811900192,16.220735785953174,12.186828433038256,21.200914470145236,14.392430278884468,17.796672374514852
Texas,Rains,11087,76.3744329,16.00022347,10.98008061,30.8,12.37682134,29.16257431,23577.0,78.66543523,10.7,6.6,8.64803266602048,9.911894273,18.1,90.8,38.0,19.007021359754262,19.36130646637183,14.845474613686537,16.74456715660176,18.523677450661282,17.696409409415132,21.99069947449506,17.67658419906357,19.833641836779314,6.2421378153609615,21.105302414943385,20.729366602687136,19.48160535117058,16.889603046040513,21.90693921463152,16.63346613545817,19.270202675044846
Texas,Lamar,49626,75.54700113,19.55862017,12.10937184,34.3,13.67333644,34.15949888,22438.0,64.9924921,19.9,7.0,12.33223623,13.42572305,15.5,96.0,48.0,16.300608123750756,17.698551899586036,12.913907284768218,14.297311609335878,13.24808237575364,14.891692258638907,20.708688160556235,14.82082478110327,17.764756470829752,5.744636242924034,17.22717918574637,16.314779270633395,19.147157190635447,14.608437972484811,23.655190962883275,17.928286852589643,20.79173890773646
Texas,Lamb,13561,76.04426311,26.10473408,14.12428006,26.4,13.91579535,32.01677387,20933.0,70.36180059,20.8,4.7,1.564501892,9.291121817,25.8,97.5,36.0,11.321823906012824,14.73182573058952,17.27373068432671,13.839654839675802,15.510303738370169,14.535467779795004,24.455592208358816,18.181098476832645,21.31834534259573,5.087270249493327,18.750102215690525,15.882917466410746,21.070234113712367,15.19763101132674,24.159494351802046,12.798804780876495,18.47914956633927
Texas,Lampasas,20357,78.86014622,16.64028791,10.84946411,30.0,12.01248851,30.41877213,24382.0,75.58800724,13.7,8.2,8.609285205,10.92077088,11.4,99.2,26.0,18.5202069266386,19.553624600173848,15.286975717439294,17.43226878018376,17.197423483953557,17.598099901677813,22.004182628330618,16.856649861096244,19.43041624471343,6.593752183940178,20.2324365761311,19.28982725527831,18.143812709030094,16.06495718109492,24.731038192576655,19.970119521912345,22.3505788572445
Texas,La Salle,7319,77.4495033,27.67783616,13.42060496,29.5,12.2855924,33.2113559,23939.0,68.36642599,13.2,8.4,38.9941009,11.29287599,36.3,87.6,24.0,10.125368128359746,15.767908323791318,15.56291390728477,16.916767641953754,14.249101775891646,14.524411955456248,11.431021613617384,16.554232543750203,13.992627078683793,6.400255084212733,18.184144432231967,19.52975047984645,17.976588628762535,15.52268465626342,20.831091984938134,7.569721115537849,14.200406550237991
Texas,Lavaca,19654,78.88799349,16.15586349,10.47547815,35.5,11.73898812,29.75944389,28491.0,75.03867973,10.4,3.5,3.785020216,7.230072712,17.0,98.7,35.0,18.88864607849913,20.10427694421425,12.251655629139076,17.948518337637324,17.89352140717908,17.41732367933377,23.68290699573675,19.856154595391615,21.769530795564183,8.388514221818436,20.076628148003167,20.87332053742802,22.07357859531772,17.853010375641837,24.562937062937067,17.181274900398407,20.872105981667737
Texas,Mason,4064,80.56554182,16.93034107,10.71122906,25.9,11.72391889,29.0234835,25834.0,71.02579484,14.9,4.4,2.844255547,17.38836265,10.9,98.1,42.0,18.299600912877224,19.757160193625126,17.549668874172188,17.976962477401344,18.670525133055037,18.45078351822618,24.010269729219686,11.600307767936783,17.805288748578235,7.227968411489273,18.93843412788347,18.714011516314777,21.321070234113712,16.550371072450307,24.361215707369553,20.219123505976093,22.290169606672823
Texas,Lee,16754,77.43557443,17.96176384,11.09726195,41.1,12.1332004,30.76922006,25549.0,78.83355177,14.8,6.0,2.079134638,13.86292835,17.7,95.1,48.0,17.515130694409613,19.188770097496402,9.16114790286976,17.204417332542732,16.827431632441687,15.97937953195204,24.276512797724195,14.465499228182296,19.371006012953245,7.103483821371165,21.152986125230726,18.76199616122841,19.98327759197324,16.750435924950885,23.352608929532003,16.832669322709158,20.09263912612058
Texas,Liberty,78598,73.93521594,20.35178764,12.1777078,33.8,13.03089487,32.69132771,22065.0,74.42277602,17.3,9.2,7.663886236,9.926354134,23.8,91.2,35.0,15.697347970329574,17.597934869587746,13.189845474613687,15.509961347064888,14.798131107742691,15.358644153867719,22.33315798308407,17.66483237879747,19.99899518094077,5.581714305681738,19.901936389104613,17.562380038387715,17.3076923076923,15.08843076021659,22.041420118343197,13.794820717131472,17.918120417737335
Texas,Limestone,23469,76.07537215,21.40429079,12.98790476,29.5,13.60389292,32.86193955,20506.0,74.86840495,22.2,9.4,8.474446399,9.835423198,21.1,95.3,43.0,14.896844626760434,16.40501079522302,15.56291390728477,14.428390714810007,14.61800451783401,15.18223291238245,22.05110318303072,17.73873378189535,19.894918482463034,4.900761758333915,20.028332285628405,15.211132437619959,17.14046822742474,14.320173677251754,23.41984938138784,15.139442231075698,19.27964580623177
Texas,Lipscomb,3507,79.65027502,17.45795832,10.83247691,28.1,11.66472534,30.60155231,29103.0,73.72611465,10.4,5.8,28.18438863,6.551724138,19.9,97.7,29.0,17.898310548330798,19.57863634526366,16.3355408388521,18.08869410598001,17.004449945151734,17.78112635671566,15.192532938902103,20.407462143881318,17.79999754139171,8.655828499545741,19.70433894309803,20.87332053742802,20.1505016722408,17.34599741307815,24.226734803657884,15.73705179282868,19.981893298243282
Texas,Live Oak,11976,79.178896,20.5856963,11.76498486,28.7,12.09176631,30.94223447,22047.0,80.81632653,15.9,3.4,3.674387817,5.413187446,20.8,92.4,34.0,15.519443833491813,18.205623068230963,16.004415011037526,17.282626839395704,16.644768485040174,16.731375447439238,23.72140432215837,21.332773844370138,22.527089083264254,5.573852121042701,21.715370154909753,18.234165067178502,22.157190635451506,16.920144494645616,22.444862829478218,15.288844621513945,18.86685372549608
Texas,Llano,19624,78.92899262,16.33204843,11.15605279,26.5,12.55473068,28.53964832,34633.0,79.97880108,13.8,7.7,13.82049846,12.58261934,13.5,96.1,39.0,18.754644927475,19.10220718520388,17.21854304635762,16.40875184737365,19.1813430285261,18.13309800698725,20.19080987727623,15.506032146900239,17.848421012088235,11.07126633587253,21.477818746130602,19.241842610364685,18.561872909698998,17.588200150516705,23.688811188811187,18.92430278884462,21.306556988827904
Texas,Loving,76,77.46718930478346,15.31215414,9.576598445,28.9,10.98431527,32.59471262,32707.0,63.63636364,16.4,0.0,50.58823515,11.269021782558916,25.4,88.73248582714568,41.743917845438254,19.530346918706165,21.42777640544695,15.894039735099337,19.37301182678641,14.900134267051087,18.22506183061799,7.39655092661487,16.57361933857746,11.985085132596165,10.230012579495423,16.842533887912737,17.994241842610357,25.000000000000007,17.51669707750463,21.211836278626166,12.998007968127489,17.104922123376827
Texas,Lubbock,294682,76.6088645,20.56323413,12.2813034,34.7,13.0283801,34.21608867,25139.0,55.22217765,19.5,5.4,8.154473124,17.28747831,14.9,91.4,45.0,15.536527907956405,17.445401977785437,12.693156732891833,15.514708137004021,13.188336663519678,14.875626283831474,22.162445933664443,11.682298502933762,16.922372218299103,6.924400726815292,14.455977472636906,16.506717850287906,20.484949832775918,14.593011470629007,22.108660570199035,18.22709163346613,20.167876101832583
Texas,Lynn,5723,75.99740752,23.56218832,13.16570564,28.5,13.302367,32.63837812,24299.0,68.77637131,19.8,11.1,15.07566897,9.200438116,22.1,95.5,31.0,13.255610405423809,16.1432189585871,16.114790286975722,14.99754026066907,14.854033611834794,15.073038704698098,19.75404172188032,18.254798947066533,19.004420334473426,6.5574987769935005,18.300419213241213,16.362763915547028,15.719063545150512,14.234936362733064,23.48708983324368,14.64143426294821,19.064262048095944
Texas,McCulloch,8242,77.67867287,20.15420422,12.05972727,35.0,12.77105953,31.38544599,22049.0,74.80798771,18.4,4.2,17.07639753,9.075907591,22.5,99.2,23.0,15.847624184081361,17.77164795602458,12.527593818984553,16.00041724471754,16.176839766225385,15.664824594006683,19.057837886913617,18.35600741286318,18.706922649888398,5.574725697113705,20.011195850578527,17.034548944337807,21.48829431438127,16.027191201602825,24.731038192576655,14.442231075697208,19.58663463413693
